num,sample1,sample2,AMT_score
19049,S014C003P039R001A007,S008C001P035R001A023,0.18181818166666663
19050,S001C001P001R002A022,S023C002P064R002A080,0.03333333333333336
19051,S030C001P092R002A098,S031C001P100R001A096,0.16666666666666666
19052,S005C001P010R002A023,S008C003P035R001A023,0.5555555556666666
19053,S030C001P096R002A099,S028C003P046R001A099,0.8787878786666666
19054,S023C001P064R002A101,S012C002P027R002A008,0.06666666666666665
19055,S008C001P036R001A035,S017C002P009R002A035,0.7666666666666666
19056,S026C001P071R001A104,S032C002P106R002A104,0.5454545453333334
19057,S019C003P046R001A095,S009C003P017R001A040,0.20000000000000004
19058,S027C003P006R001A100,S032C001P106R002A100,0.7999999999999999
19059,S001C001P007R001A040,S030C003P095R001A096,0.1333333333333333
19060,S029C001P075R002A101,S027C003P085R001A101,0.7575757576666667
19061,S023C002P061R002A097,S032C001P104R002A097,0.7000000000000001
19062,S011C003P038R001A048,S008C003P036R001A035,0.5
19063,S016C001P039R002A039,S008C001P036R001A039,0.6
19064,S006C001P022R001A048,S016C001P040R001A048,0.909090909
19065,S005C003P018R001A008,S021C002P060R002A080,0.4333333333333333
19066,S008C003P031R001A027,S002C001P011R002A027,0.7333333333333334
19067,S032C001P102R002A100,S032C003P105R001A100,0.7999999999999999
19068,S007C003P016R001A023,S008C001P035R002A007,0.2333333333333333
19069,S006C003P001R001A008,S007C001P017R001A035,0.0
19070,S026C003P050R001A098,S027C001P082R001A097,0.4000000000000001
19071,S004C001P003R001A035,S013C001P028R002A035,0.8333333333333334
19072,S002C001P007R002A023,S008C001P036R001A023,0.8333333333333334
19073,S016C003P021R001A009,S007C001P015R002A027,0.0
19074,S010C001P018R002A040,S015C001P025R002A040,0.5925925926666666
19075,S029C002P080R002A101,S017C001P016R002A008,0.0
19076,S006C003P001R001A008,S007C001P028R001A008,0.8518518519999999
19077,S027C003P081R001A095,S010C001P008R002A040,0.03333333333333336
19078,S020C003P052R001A104,S025C001P059R001A104,0.6
19079,S020C003P052R001A100,S008C003P032R001A027,0.12121212133333333
19080,S008C002P035R002A039,S002C001P014R001A039,1.0
19081,S021C001P056R001A095,S008C002P031R002A040,0.03333333333333336
19082,S027C002P079R002A099,S018C001P008R001A099,0.6944444443333334
19083,S030C003P092R001A096,S031C001P100R001A096,0.9333333333333332
19084,S026C002P072R002A099,S008C003P033R001A027,0.10000000000000002
19085,S002C003P014R001A023,S008C002P034R002A023,0.625
19086,S028C001P073R002A104,S023C001P068R002A104,0.3333333333333333
19087,S032C002P102R002A102,S019C003P046R001A095,0.0
19088,S003C002P002R002A035,S006C001P023R002A035,0.7333333333333334
19089,S030C003P076R001A096,S008C003P033R001A022,0.1333333333333333
19090,S016C003P021R001A009,S007C001P016R001A026,0.03030303033333337
19091,S008C003P034R001A048,S006C003P022R001A035,0.2333333333333333
19092,S013C002P016R002A009,S008C002P036R002A009,0.8333333333333334
19093,S008C003P033R001A022,S004C001P020R002A023,0.1515151516666667
19094,S029C001P080R001A099,S025C002P068R002A099,0.9333333333333332
19095,S021C001P060R001A102,S021C003P060R001A102,0.9666666666666667
19096,S032C002P105R002A102,S030C001P096R002A102,0.7999999999999999
19097,S031C003P100R001A099,S023C002P064R002A104,0.06666666666666665
19098,S008C002P036R002A008,S023C003P061R001A080,0.5333333333333333
19099,S008C003P034R001A008,S006C001P023R002A008,0.8666666666666667
19100,S016C001P040R001A009,S008C001P029R002A048,0.0
19101,S021C001P059R001A096,S002C003P014R001A039,0.03333333333333336
19102,S012C001P027R002A009,S014C003P039R001A009,0.9
19103,S023C003P064R001A096,S030C003P092R001A096,1.0
19104,S026C001P072R001A095,S003C001P019R001A022,0.6
19105,S008C002P033R002A040,S009C003P017R001A040,0.9333333333333332
19106,S027C002P080R002A102,S027C001P084R002A102,0.5555555556666666
19107,S031C001P097R001A101,S001C001P005R002A035,0.10000000000000002
19108,S028C003P043R001A096,S002C001P012R002A022,0.0
19109,S027C002P080R002A102,S030C001P095R001A095,0.0
19110,S030C002P096R002A099,S008C003P001R001A026,0.1333333333333333
19111,S030C003P076R001A096,S019C001P046R001A098,0.20000000000000004
19112,S001C002P001R002A022,S028C001P073R002A104,0.11111111099999997
19113,S009C002P017R002A008,S030C001P095R002A080,0.212121212
19114,S023C001P055R002A098,S002C002P012R002A040,0.2333333333333333
19115,S013C003P027R001A035,S001C001P008R001A048,0.2962962963333333
19116,S029C002P080R002A100,S007C001P018R002A026,0.2333333333333333
19117,S030C002P096R002A099,S025C001P068R002A099,0.9333333333333332
19118,S004C001P003R001A023,S031C001P099R001A104,0.03333333333333336
19119,S002C001P012R001A027,S011C003P038R001A027,0.9
19120,S007C001P017R001A035,S011C002P038R002A008,0.1333333333333333
19121,S029C001P006R002A095,S026C003P051R001A095,0.888888889
19122,S024C001P064R001A097,S011C001P015R002A022,0.03333333333333336
19123,S031C001P097R002A100,S025C001P055R002A100,0.9333333333333332
19124,S032C003P106R001A102,S005C001P004R001A026,0.1333333333333333
19125,S026C001P071R001A096,S031C001P097R001A098,0.10000000000000002
19126,S001C002P004R002A035,S016C003P021R001A035,0.8666666666666667
19127,S030C003P095R001A096,S017C003P017R001A022,0.0
19128,S027C002P080R002A096,S029C001P044R002A098,0.11111111099999997
19129,S023C001P066R001A097,S024C003P064R001A097,0.7333333333333334
19130,S013C002P016R002A009,S001C001P005R002A027,0.10000000000000002
19131,S008C001P031R001A007,S002C002P011R002A007,0.888888889
19132,S026C001P071R002A097,S030C003P092R001A104,0.20000000000000004
19133,S012C002P037R002A039,S010C001P016R001A039,0.962962963
19134,S028C001P087R002A100,S019C002P050R002A099,0.16666666666666666
19135,S002C001P011R002A022,S008C002P036R002A022,0.5333333333333333
19136,S022C001P064R002A098,S025C003P068R001A097,0.03333333333333336
19137,S020C001P053R001A104,S030C001P095R001A095,0.3
19138,S014C003P017R001A007,S008C001P030R002A023,0.16666666666666666
19139,S008C003P035R001A040,S001C001P006R001A039,0.20000000000000004
19140,S004C001P003R001A048,S002C001P012R001A048,0.3333333333333333
19141,S026C001P071R002A080,S009C002P019R002A035,0.4666666666666666
19142,S007C003P017R001A035,S008C003P031R001A035,0.3333333333333333
19143,S017C001P009R001A023,S002C003P014R001A023,0.8666666666666667
19144,S027C002P084R002A100,S008C002P035R002A026,0.16666666666666666
19145,S016C002P040R002A026,S008C003P034R001A009,0.03030303033333337
19146,S027C001P086R001A104,S023C002P058R002A104,0.40740740733333336
19147,S026C001P072R001A098,S002C003P014R001A040,0.1333333333333333
19148,S031C003P097R001A104,S021C001P058R002A097,0.06666666666666665
19149,S014C001P037R002A026,S003C001P002R002A026,0.925925926
19150,S002C001P007R001A008,S008C001P001R002A035,0.06666666666666665
19151,S027C002P084R002A099,S018C001P044R002A100,0.06666666666666665
19152,S016C001P040R002A027,S008C003P033R001A027,0.6333333333333333
19153,S016C002P025R002A026,S008C002P033R002A009,0.03333333333333336
19154,S002C003P012R001A008,S016C003P040R001A008,0.7777777776666667
19155,S019C003P050R001A096,S008C001P031R001A022,0.03333333333333336
19156,S028C003P087R001A096,S027C001P011R002A096,0.8333333333333334
19157,S011C003P016R001A007,S016C001P040R001A022,0.5555555556666666
19158,S006C001P022R002A022,S014C001P017R001A023,0.16666666666666666
19159,S032C001P105R002A104,S023C002P064R002A104,0.6363636363333334
19160,S031C001P097R002A100,S029C001P049R001A100,0.9
19161,S008C001P029R002A008,S006C002P023R002A008,0.8666666666666667
19162,S016C003P021R001A027,S025C002P055R002A100,0.0
19163,S008C003P035R001A008,S027C003P083R001A080,0.4666666666666666
19164,S028C002P073R002A099,S019C001P050R002A099,0.9333333333333332
19165,S028C001P073R002A096,S010C002P021R002A022,0.0
19166,S030C001P011R002A095,S008C001P029R001A022,0.2333333333333333
19167,S031C001P097R002A100,S001C002P006R002A026,0.1515151516666667
19168,S008C003P031R001A009,S009C003P007R001A026,0.0
19169,S023C003P064R001A096,S001C001P004R002A022,0.0
19170,S006C001P023R001A048,S008C002P034R002A039,0.0
19171,S013C002P037R002A040,S008C002P032R002A009,0.0
19172,S008C001P036R001A023,S027C001P079R002A104,0.06666666666666665
19173,S002C003P013R001A027,S030C003P081R001A100,0.18181818166666663
19174,S004C003P003R001A048,S006C002P024R002A035,0.3
19175,S023C002P059R002A102,S032C002P044R002A101,0.10000000000000002
19176,S001C001P004R001A009,S007C001P028R002A009,1.0
19177,S027C001P083R001A097,S027C003P079R001A097,0.8787878786666666
19178,S008C003P035R001A040,S008C001P034R002A039,0.515151515
19179,S028C003P046R001A100,S031C001P051R002A099,0.14814814799999998
19180,S023C001P064R002A080,S023C002P066R002A080,0.6666666666666666
19181,S031C003P099R001A080,S008C003P030R001A035,0.22222222233333336
19182,S031C003P097R001A101,S007C002P007R002A048,0.0
19183,S022C001P064R002A098,S031C003P097R001A098,0.8484848483333334
19184,S005C001P004R002A048,S005C003P015R001A035,0.2424242423333333
19185,S028C001P073R002A104,S027C001P011R002A097,0.037037037000000016
19186,S001C002P006R002A048,S016C001P021R001A035,0.7777777776666667
19187,S032C003P008R001A102,S032C002P102R002A102,0.7037037036666667
19188,S029C002P080R002A100,S019C001P049R002A099,0.1333333333333333
19189,S006C001P024R001A026,S002C001P003R001A009,0.06666666666666665
19190,S027C002P011R002A096,S027C001P079R001A096,0.9666666666666667
19191,S023C001P055R002A101,S008C002P001R002A035,0.0
19192,S008C001P032R002A048,S013C003P037R001A048,0.6
19193,S011C001P038R002A008,S007C001P028R001A008,0.9666666666666667
19194,S006C001P023R002A022,S032C001P102R002A104,0.3333333333333333
19195,S010C002P021R002A008,S002C003P012R001A048,0.1333333333333333
19196,S005C002P004R002A048,S008C002P030R002A048,0.5666666666666668
19197,S024C001P064R001A097,S027C001P084R002A104,0.10000000000000002
19198,S010C001P025R002A027,S030C003P095R001A099,0.03333333333333336
19199,S032C001P105R001A101,S016C001P025R001A048,0.11111111099999997
19200,S025C002P066R002A104,S015C001P025R002A040,0.10000000000000002
19201,S008C001P036R001A040,S032C001P105R001A096,0.11111111099999997
19202,S031C001P097R002A100,S025C001P068R002A100,0.9333333333333332
19203,S011C001P015R002A022,S030C002P011R002A104,0.06666666666666665
19204,S027C001P083R001A099,S025C002P066R002A099,0.925925926
19205,S021C003P059R001A096,S026C001P008R001A098,0.03333333333333336
19206,S001C001P003R002A027,S028C001P046R001A099,0.2333333333333333
19207,S005C002P010R002A009,S008C001P036R002A027,0.03333333333333336
19208,S023C001P068R001A102,S030C003P011R001A101,0.0
19209,S006C003P023R001A048,S007C002P007R002A048,0.7999999999999999
19210,S004C001P003R001A048,S017C001P009R002A035,0.2424242423333333
19211,S026C001P072R001A098,S026C001P050R001A098,0.4666666666666666
19212,S004C001P020R002A035,S008C003P034R001A048,0.3
19213,S032C002P043R002A098,S030C001P095R002A097,0.2727272726666667
19214,S001C001P004R002A027,S010C002P025R002A027,0.7333333333333334
19215,S030C001P092R002A080,S028C003P073R001A080,0.6666666666666666
19216,S010C002P008R002A040,S008C001P031R001A007,0.0
19217,S031C001P051R002A099,S002C001P014R002A026,0.26666666666666666
19218,S023C002P061R002A104,S029C003P080R001A104,0.10000000000000002
19219,S027C001P081R001A095,S008C003P034R001A040,0.03333333333333336
19220,S009C003P025R001A023,S006C001P024R002A023,0.5333333333333333
19221,S026C001P075R001A097,S021C002P058R002A097,0.9696969696666667
19222,S019C003P046R001A095,S021C001P056R001A095,0.7000000000000001
19223,S006C001P024R001A008,S016C002P039R002A048,0.10000000000000002
19224,S002C002P014R002A026,S012C001P008R001A027,0.07407407400000003
19225,S016C002P040R002A026,S007C001P018R002A026,0.909090909
19226,S007C001P019R001A026,S016C001P039R002A026,0.8666666666666667
19227,S010C001P021R001A048,S007C001P001R002A048,0.6333333333333333
19228,S013C003P015R001A048,S001C003P008R001A048,0.6666666666666666
19229,S020C003P052R001A099,S009C001P017R001A027,0.18181818166666663
19230,S002C001P011R002A007,S006C002P022R002A022,0.10000000000000002
19231,S002C001P007R001A008,S013C001P037R001A048,0.03333333333333336
19232,S027C001P081R002A102,S025C001P058R001A101,0.0
19233,S006C001P024R002A023,S031C001P006R001A104,0.03333333333333336
19234,S001C001P002R002A009,S002C003P012R001A027,0.03333333333333336
19235,S007C001P018R001A039,S003C003P017R001A039,0.7999999999999999
19236,S023C002P061R002A097,S026C003P075R001A097,0.6
19237,S019C003P046R001A095,S011C001P018R002A022,0.4333333333333333
19238,S008C002P036R002A009,S008C001P034R001A048,0.0
19239,S031C002P051R002A099,S002C003P012R001A027,0.06060606066666666
19240,S008C002P029R002A008,S012C002P027R002A008,0.8333333333333334
19241,S030C001P092R001A096,S008C001P007R001A039,0.037037037000000016
19242,S023C001P064R002A101,S008C001P035R001A008,0.06060606066666666
19243,S032C003P106R001A102,S032C001P102R002A102,0.6666666666666666
19244,S008C002P030R002A027,S025C002P066R002A100,0.1333333333333333
19245,S020C003P052R001A098,S027C003P083R001A097,0.26666666666666666
19246,S031C002P082R002A098,S011C001P027R001A040,0.20000000000000004
19247,S012C001P037R001A035,S004C001P020R002A035,0.9393939393333333
19248,S006C003P023R001A048,S016C003P040R001A048,0.9
19249,S025C001P066R002A099,S028C001P046R001A099,0.8787878786666666
19250,S008C002P036R002A022,S018C003P043R001A104,0.6
19251,S016C003P021R001A009,S008C001P029R002A048,0.0
19252,S024C001P064R001A097,S023C003P066R001A097,0.7999999999999999
19253,S031C001P097R001A101,S016C001P040R001A035,0.10000000000000002
19254,S027C002P083R002A102,S020C002P052R002A101,0.09090909100000004
19255,S032C002P106R002A100,S027C003P083R001A100,0.9333333333333332
19256,S003C003P018R001A027,S008C002P035R002A027,1.0
19257,S029C001P080R002A098,S029C003P008R001A096,0.03333333333333336
19258,S009C001P019R002A035,S016C003P021R001A035,0.6060606059999999
19259,S028C003P087R001A095,S001C003P006R001A022,0.8666666666666667
19260,S021C001P058R001A102,S023C002P068R002A101,0.03333333333333336
19261,S032C001P102R002A096,S030C003P095R001A098,0.10000000000000002
19262,S008C003P030R001A008,S016C001P021R001A035,0.20000000000000004
19263,S027C001P079R001A100,S027C003P083R001A099,0.16666666666666666
19264,S021C002P060R002A080,S008C003P030R001A035,0.1333333333333333
19265,S020C003P053R001A097,S029C002P080R002A098,0.20000000000000004
19266,S008C002P033R002A048,S001C001P006R002A048,0.5
19267,S026C002P071R002A095,S012C001P028R002A022,0.5333333333333333
19268,S008C001P007R001A039,S008C003P007R001A039,1.0
19269,S010C002P013R002A009,S005C001P010R002A027,0.16666666666666666
19270,S023C002P060R002A097,S019C002P050R002A104,0.20000000000000004
19271,S005C001P018R001A007,S008C002P034R002A007,0.787878788
19272,S001C001P004R002A027,S002C002P014R002A026,0.20000000000000004
19273,S008C001P035R002A027,S019C002P008R002A100,0.09090909100000004
19274,S020C003P052R001A099,S008C003P015R001A023,0.0
19275,S030C003P096R001A096,S030C001P092R001A096,0.925925926
19276,S031C003P100R001A099,S007C002P015R002A027,0.16666666666666666
19277,S023C003P060R001A099,S023C001P060R001A099,0.9666666666666667
19278,S026C001P071R001A098,S024C001P061R002A098,0.7999999999999999
19279,S005C001P010R002A009,S002C001P012R002A009,0.9
19280,S029C002P080R002A080,S027C002P079R002A080,0.5555555556666666
19281,S008C001P035R002A009,S008C002P035R002A009,1.0
19282,S001C001P006R001A022,S005C001P016R002A048,0.06060606066666666
19283,S008C002P030R002A023,S023C002P064R002A104,0.2962962963333333
19284,S002C001P011R002A026,S003C003P001R001A027,0.16666666666666666
19285,S018C001P043R001A099,S027C002P086R002A100,0.2424242423333333
19286,S018C002P044R002A100,S027C003P079R001A100,0.7999999999999999
19287,S019C002P046R002A102,S019C001P046R001A101,0.11111111099999997
19288,S030C001P092R002A080,S008C003P034R001A008,0.2333333333333333
19289,S025C001P068R002A098,S032C003P105R001A098,0.9
19290,S005C001P017R001A009,S002C002P011R002A027,0.03333333333333336
19291,S008C003P029R001A035,S008C001P025R001A008,0.09090909100000004
19292,S008C002P033R002A009,S010C002P025R002A027,0.06666666666666665
19293,S008C001P030R002A023,S013C002P018R002A023,0.7000000000000001
19294,S001C001P004R002A040,S001C001P004R001A039,0.03333333333333336
19295,S008C001P029R002A027,S016C001P040R002A027,0.8333333333333334
19296,S027C003P079R001A097,S026C001P008R001A098,0.06666666666666665
19297,S031C003P043R001A095,S026C002P071R002A095,0.515151515
19298,S027C003P082R001A097,S028C001P073R001A098,0.22222222233333336
19299,S006C001P023R002A008,S006C003P001R001A008,0.8181818183333333
19300,S014C003P039R001A007,S014C001P019R002A007,0.8333333333333334
19301,S008C003P001R001A026,S016C002P039R002A026,0.8787878786666666
19302,S023C002P061R002A097,S031C001P082R002A098,0.26666666666666666
19303,S019C003P046R001A101,S010C001P021R001A048,0.0
19304,S004C002P020R002A023,S001C003P006R001A022,0.03333333333333336
19305,S007C001P017R001A035,S008C001P033R001A035,0.36363636366666663
19306,S008C003P029R001A022,S023C002P064R002A104,0.40740740733333336
19307,S022C002P064R002A102,S008C001P035R002A026,0.16666666666666666
19308,S029C003P051R001A097,S027C001P079R001A098,0.4000000000000001
19309,S032C001P106R001A096,S021C001P058R001A098,0.0
19310,S005C003P021R001A040,S005C001P021R001A040,1.0
19311,S027C001P084R002A095,S017C003P017R001A022,0.3
19312,S023C002P061R002A097,S026C001P076R002A098,0.5
19313,S022C001P064R002A098,S025C001P068R001A097,0.2333333333333333
19314,S030C001P095R001A102,S027C003P006R001A102,0.787878788
19315,S021C001P056R002A097,S021C002P056R002A097,1.0
19316,S012C001P028R002A040,S002C001P010R002A040,0.9333333333333332
19317,S020C001P053R001A100,S003C001P018R001A027,0.10000000000000002
19318,S021C003P059R001A096,S026C002P049R002A096,0.6333333333333333
19319,S026C001P050R002A101,S030C001P095R001A101,0.8666666666666667
19320,S032C001P043R002A097,S015C003P025R001A039,0.0
19321,S004C003P020R001A008,S001C001P005R002A035,0.07407407400000003
19322,S026C003P008R001A098,S032C002P043R002A097,0.1333333333333333
19323,S001C001P003R002A040,S008C003P034R001A040,0.9
19324,S027C002P043R002A102,S032C001P106R002A098,0.0
